"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at"
46,"1","2025-06-26T07:30:57.965769Z",40,"[{""start"":19,""end"":23,""text"":""2.00"",""labels"":[""AMOUNT""]},{""start"":15,""end"":19,""text"":""AED "",""labels"":[""CURRENCY""]},{""start"":24,""end"":31,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":46,""end"":54,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":108,""end"":114,""text"":""151.81"",""labels"":[""BALANCE""]},{""start"":104,""end"":107,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":58,""end"":91,""text"":""ADNOC SHAWAMEKH S754 ABU DHABI AE"",""labels"":[""LOCATION""]}]",46.429,"Transaction of AED 2.00 debited from your a/c ****0535 at ADNOC SHAWAMEKH S754 ABU DHABI AE. Avl Bal is AED 151.81","2025-06-26T07:30:57.965794Z"
47,"1","2025-06-26T07:31:35.621416Z",41,"[{""start"":19,""end"":23,""text"":""2.00"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":23,""end"":32,""text"":"" debited "",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":46,""end"":54,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":106,""end"":112,""text"":""671.27"",""labels"":[""BALANCE""]},{""start"":102,""end"":105,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":58,""end"":89,""text"":""MABROOK RESTAURANT ABU DHABI AE"",""labels"":[""LOCATION""]}]",35.99,"Transaction of AED 2.00 debited from your a/c ****0535 at MABROOK RESTAURANT ABU DHABI AE. Avl Bal is AED 671.27","2025-06-26T07:31:35.621426Z"
48,"1","2025-06-26T07:32:02.794122Z",42,"[{""start"":18,""end"":24,""text"":""100.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":29,""end"":36,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":55,""end"":59,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":99,""end"":105,""text"":""199.26"",""labels"":[""BALANCE""]},{""start"":95,""end"":99,""text"":""AED "",""labels"":[""CURRENCY""]}]",24.274,"Dear Customer AED 100.00 was debited from your account *535. Your available account balance is AED 199.26","2025-06-26T07:32:02.794146Z"
49,"1","2025-06-26T07:32:23.954041Z",43,"[{""start"":18,""end"":26,""text"":""10000.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":31,""end"":39,""text"":""debited "",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":57,""end"":61,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":101,""end"":108,""text"":""5681.07"",""labels"":[""BALANCE""]},{""start"":97,""end"":100,""text"":""AED"",""labels"":[""CURRENCY""]}]",19.474,"Dear Customer AED 10000.00 was debited from your account *535. Your available account balance is AED 5681.07","2025-06-26T07:32:23.954054Z"
50,"1","2025-06-26T07:32:41.510237Z",44,"[{""start"":18,""end"":25,""text"":""1363.95"",""labels"":[""AMOUNT""]},{""start"":14,""end"":18,""text"":""AED "",""labels"":[""CURRENCY""]},{""start"":96,""end"":99,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":29,""end"":37,""text"":"" debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":56,""end"":60,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":100,""end"":107,""text"":""1146.13"",""labels"":[""BALANCE""]}]",15.699,"Dear Customer AED 1363.95 was debited from your account *535. Your available account balance is AED 1146.13","2025-06-26T07:32:41.510262Z"
51,"1","2025-06-26T07:33:57.607274Z",45,"[{""start"":19,""end"":24,""text"":""32.99"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":25,""end"":33,""text"":""debited "",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":47,""end"":51,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":55,""end"":92,""text"":""APPLE.COM\/BILL IT UNES.COM IE"",""labels"":[""LOCATION""]},{""start"":105,""end"":108,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":109,""end"":117,""text"":""15967.65"",""labels"":[""BALANCE""]}]",72.952,"Transaction of AED 32.99 debited from your a/c *535 at APPLE.COM/BILL         IT UNES.COM IE. Avl Bal is AED 15967.65","2025-06-26T07:33:57.607290Z"
52,"1","2025-06-26T07:34:46.371756Z",46,"[{""start"":19,""end"":24,""text"":""32.99"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":25,""end"":32,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":47,""end"":51,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":109,""end"":116,""text"":""4307.62"",""labels"":[""BALANCE""]},{""start"":54,""end"":92,""text"":"" APPLE.COM\/BILL IT UNES.COM IE"",""labels"":[""LOCATION""]},{""start"":105,""end"":108,""text"":""AED"",""labels"":[""CURRENCY""]}]",46.562,"Transaction of AED 32.99 debited from your a/c *535 at APPLE.COM/BILL         IT UNES.COM IE. Avl Bal is AED 4307.62","2025-06-26T07:34:46.371780Z"
53,"1","2025-06-26T07:35:23.957990Z",47,"[{""start"":18,""end"":26,""text"":""11500.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":31,""end"":39,""text"":""debited "",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":56,""end"":61,""text"":"" *535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":101,""end"":108,""text"":""2163.74"",""labels"":[""BALANCE""]},{""start"":97,""end"":100,""text"":""AED"",""labels"":[""CURRENCY""]}]",35.475,"Dear Customer AED 11500.00 was debited from your account *535. Your available account balance is AED 2163.74","2025-06-26T07:35:23.958014Z"
54,"1","2025-06-26T07:35:46.578832Z",48,"[{""start"":18,""end"":23,""text"":""17.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":97,""end"":100,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":28,""end"":36,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":53,""end"":61,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":101,""end"":106,""text"":""21.60"",""labels"":[""BALANCE""]}]",18.874,"Dear Customer AED 17.00 was credited to your account ****0535. Your available account balance is AED 21.60","2025-06-26T07:35:46.578854Z"
55,"1","2025-06-26T07:36:50.643066Z",49,"[{""start"":19,""end"":25,""text"":""122.75"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":26,""end"":33,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":48,""end"":56,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":94,""end"":99,""text"":"" 7.81"",""labels"":[""BALANCE""]},{""start"":90,""end"":94,""text"":"" AED"",""labels"":[""CURRENCY""]}]",60.967,"Transaction of AED 122.75 debited from your a/c ****0535 at DU (EITC) DUBAI AE. Avl Bal is AED 7.81","2025-06-26T07:36:50.643086Z"
56,"1","2025-06-26T12:26:48.632347Z",50,"[{""start"":18,""end"":24,""text"":""100.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":95,""end"":98,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":29,""end"":36,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":55,""end"":60,""text"":""*535."",""labels"":[""ACCOUNT_NUMBER""]},{""start"":99,""end"":104,""text"":""98.43"",""labels"":[""BALANCE""]}]",39.854,"Dear Customer AED 100.00 was debited from your account *535. Your available account balance is AED 98.43","2025-06-26T12:26:48.632375Z"
57,"1","2025-06-26T12:27:16.939421Z",51,"[{""start"":19,""end"":25,""text"":""295.00"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":101,""end"":104,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":26,""end"":33,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":48,""end"":52,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":105,""end"":112,""text"":""5562.37"",""labels"":[""BALANCE""]},{""start"":56,""end"":88,""text"":""BLOOMING BOX FZ LLC DU BAI AE"",""labels"":[""LOCATION""]}]",25.889,"Transaction of AED 295.00 debited from your a/c *535 at BLOOMING BOX FZ LLC    DU BAI AE. Avl Bal is AED 5562.37","2025-06-26T12:27:16.939432Z"
58,"1","2025-06-26T12:27:37.546502Z",52,"[{""start"":18,""end"":25,""text"":""2500.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":95,""end"":98,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":29,""end"":39,""text"":"" credited "",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":55,""end"":59,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":99,""end"":106,""text"":""2510.29"",""labels"":[""BALANCE""]}]",18.632,"Dear Customer AED 2500.00 was credited to your account *535. Your available account balance is AED 2510.29","2025-06-26T12:27:37.546523Z"
59,"1","2025-06-26T12:27:59.998565Z",53,"[{""start"":18,""end"":23,""text"":""10.00"",""labels"":[""AMOUNT""]},{""start"":13,""end"":17,""text"":"" AED"",""labels"":[""CURRENCY""]},{""start"":98,""end"":101,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":28,""end"":35,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":54,""end"":63,""text"":""****0535."",""labels"":[""ACCOUNT_NUMBER""]},{""start"":102,""end"":107,""text"":""77.53"",""labels"":[""BALANCE""]}]",20.927,"Dear Customer AED 10.00 was debited from your account ****0535. Your available account balance is AED 77.53","2025-06-26T12:27:59.998590Z"
60,"1","2025-06-26T12:28:27.273142Z",54,"[{""start"":18,""end"":24,""text"":""226.17"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":98,""end"":101,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":29,""end"":37,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":54,""end"":62,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":102,""end"":110,""text"":""18558.71"",""labels"":[""BALANCE""]}]",25.325,"Dear Customer AED 226.17 was credited to your account ****0535. Your available account balance is AED 18558.71","2025-06-26T12:28:27.273154Z"
61,"1","2025-06-26T12:28:56.511490Z",55,"[{""start"":19,""end"":25,""text"":""167.16"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":26,""end"":33,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":48,""end"":56,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":95,""end"":103,""text"":""18346.51"",""labels"":[""BALANCE""]},{""start"":91,""end"":94,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":60,""end"":78,""text"":""DU (EITC) DUBAI AE"",""labels"":[""LOCATION""]}]",26.48,"Transaction of AED 167.16 debited from your a/c ****0535 at DU (EITC) DUBAI AE. Avl Bal is AED 18346.51","2025-06-26T12:28:56.511511Z"
62,"1","2025-06-26T12:29:23.771969Z",56,"[{""start"":18,""end"":24,""text"":""210.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":95,""end"":98,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":29,""end"":36,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":55,""end"":59,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":99,""end"":106,""text"":""3836.03"",""labels"":[""BALANCE""]}]",23.068,"Dear Customer AED 210.00 was debited from your account *535. Your available account balance is AED 3836.03","2025-06-26T12:29:23.771992Z"
63,"1","2025-06-26T12:29:52.501470Z",57,"[{""start"":19,""end"":23,""text"":""7.35"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":24,""end"":31,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":46,""end"":54,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":111,""end"":117,""text"":""277.55"",""labels"":[""BALANCE""]},{""start"":107,""end"":110,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":58,""end"":94,""text"":""KARAM AL SHAM RESTAURAN ABU DHABI AE"",""labels"":[""LOCATION""]}]",26.873,"Transaction of AED 7.35 debited from your a/c ****0535 at KARAM AL SHAM RESTAURAN ABU DHABI AE. Avl Bal is AED 277.55","2025-06-26T12:29:52.501489Z"
64,"1","2025-06-26T12:30:15.061426Z",58,"[{""start"":18,""end"":24,""text"":""150.00"",""labels"":[""AMOUNT""]},{""start"":13,""end"":17,""text"":"" AED"",""labels"":[""CURRENCY""]},{""start"":29,""end"":36,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":55,""end"":59,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":99,""end"":105,""text"":""681.54"",""labels"":[""BALANCE""]},{""start"":95,""end"":98,""text"":""AED"",""labels"":[""CURRENCY""]}]",19.026,"Dear Customer AED 150.00 was debited from your account *535. Your available account balance is AED 681.54","2025-06-26T12:30:15.061453Z"
65,"1","2025-06-26T12:30:38.662115Z",59,"[{""start"":18,""end"":22,""text"":""0.89"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":97,""end"":100,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":101,""end"":108,""text"":""1399.57"",""labels"":[""BALANCE""]},{""start"":27,""end"":34,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":53,""end"":61,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]}]",21.875,"Dear Customer AED 0.89 was debited from your account ****0535. Your available account balance is AED 1399.57","2025-06-26T12:30:38.662143Z"
66,"1","2025-06-26T12:31:01.962827Z",60,"[{""start"":18,""end"":24,""text"":""100.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":29,""end"":36,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":55,""end"":59,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":99,""end"":106,""text"":""2079.97"",""labels"":[""BALANCE""]},{""start"":95,""end"":98,""text"":""AED"",""labels"":[""CURRENCY""]}]",21.359,"Dear Customer AED 100.00 was debited from your account *535. Your available account balance is AED 2079.97","2025-06-26T12:31:01.962853Z"
67,"1","2025-06-26T12:31:24.620239Z",61,"[{""start"":18,""end"":22,""text"":""5.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":27,""end"":34,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":53,""end"":61,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":101,""end"":105,""text"":""6.14"",""labels"":[""BALANCE""]},{""start"":97,""end"":100,""text"":""AED"",""labels"":[""CURRENCY""]}]",19.079,"Dear Customer AED 5.00 was debited from your account ****0535. Your available account balance is AED 6.14","2025-06-26T12:31:24.620259Z"
68,"1","2025-06-26T12:31:45.521337Z",62,"[{""start"":18,""end"":25,""text"":""7017.50"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":30,""end"":39,""text"":""credited "",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":55,""end"":63,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":103,""end"":110,""text"":""7160.02"",""labels"":[""BALANCE""]},{""start"":99,""end"":102,""text"":""AED"",""labels"":[""CURRENCY""]}]",17.79,"Dear Customer AED 7017.50 was credited to your account ****0535. Your available account balance is AED 7160.02","2025-06-26T12:31:45.521364Z"
69,"1","2025-06-26T12:32:07.382305Z",63,"[{""start"":18,""end"":23,""text"":""85.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":28,""end"":35,""text"":""debited"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":54,""end"":62,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":102,""end"":108,""text"":""101.82"",""labels"":[""BALANCE""]},{""start"":98,""end"":101,""text"":""AED"",""labels"":[""CURRENCY""]}]",18.332,"Dear Customer AED 85.00 was debited from your account ****0535. Your available account balance is AED 101.82","2025-06-26T12:32:07.382331Z"
70,"1","2025-06-26T12:32:26.841561Z",64,"[{""start"":18,""end"":24,""text"":""650.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":29,""end"":36,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":55,""end"":63,""text"":""****1296"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":103,""end"":110,""text"":""5350.75"",""labels"":[""BALANCE""]},{""start"":99,""end"":102,""text"":""AED"",""labels"":[""CURRENCY""]}]",18.006,"Dear Customer AED 650.00 was debited from your account ****1296. Your available account balance is AED 5350.75","2025-06-26T12:32:26.841592Z"
71,"1","2025-06-26T12:32:48.963718Z",65,"[{""start"":18,""end"":24,""text"":""120.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":98,""end"":101,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":29,""end"":37,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":53,""end"":62,""text"":"" ****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":102,""end"":108,""text"":""361.71"",""labels"":[""BALANCE""]}]",20.705,"Dear Customer AED 120.00 was credited to your account ****0535. Your available account balance is AED 361.71","2025-06-26T12:32:48.963742Z"
72,"1","2025-06-26T12:33:39.424516Z",66,"[{""start"":18,""end"":26,""text"":""16000.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":100,""end"":103,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":31,""end"":39,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":56,""end"":64,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":104,""end"":112,""text"":""16001.03"",""labels"":[""BALANCE""]}]",48.765,"Dear Customer AED 16000.00 was credited to your account ****0535. Your available account balance is AED 16001.03","2025-06-26T12:33:39.424536Z"
73,"1","2025-06-26T12:33:56.289878Z",67,"[{""start"":18,""end"":23,""text"":""50.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":28,""end"":35,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":54,""end"":62,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":102,""end"":108,""text"":""720.02"",""labels"":[""BALANCE""]},{""start"":98,""end"":101,""text"":""AED"",""labels"":[""CURRENCY""]}]",15.089,"Dear Customer AED 50.00 was debited from your account ****0535. Your available account balance is AED 720.02","2025-06-26T12:33:56.289907Z"
74,"1","2025-06-26T12:34:21.677286Z",68,"[{""start"":19,""end"":24,""text"":""34.00"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":25,""end"":32,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":47,""end"":55,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":97,""end"":103,""text"":""171.39"",""labels"":[""BALANCE""]},{""start"":93,""end"":96,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":59,""end"":80,""text"":""ZOMATO ORDER DUBAI AE"",""labels"":[""LOCATION""]}]",20.571,"Transaction of AED 34.00 debited from your a/c ****0535 at ZOMATO ORDER DUBAI AE. Avl Bal is AED 171.39","2025-06-26T12:34:21.677311Z"
75,"1","2025-06-26T12:34:37.146290Z",69,"[{""start"":18,""end"":26,""text"":""15000.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":31,""end"":39,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":56,""end"":64,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":104,""end"":112,""text"":""15213.26"",""labels"":[""BALANCE""]},{""start"":100,""end"":103,""text"":""AED"",""labels"":[""CURRENCY""]}]",13.459,"Dear Customer AED 15000.00 was credited to your account ****0535. Your available account balance is AED 15213.26","2025-06-26T12:34:37.146312Z"
